Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Autres petits états,,,,,,,,,,,59.60423909684896,55.72059326464487,56.76257846141042,57.81616414374608,59.74434870405081,61.92874681298862,60.34640808336908,61.91707282234487,63.11107019200958,63.9382760906377,66.28555113759386,68.11806941137695,68.94724693639154,69.8135306584182,71.10725107886488,72.70402050851182,74.13853051628695,75.08701409208963,77.34628232871891
Pakistan,,,,,,,,,70.46,70.2979354858398,70.3693313598633,70.4313812255859,70.4791564941406,70.5077209472656,70.5121536254883,70.490608215332,70.4535675048828,70.4146041870117,70.3872833251953,70.3851699829102,70.4218444824219,70.5071563720703,70.6360931396484,70.799934387207,70.9899444580078,71.1974105834961,71.4135971069336,70.79,71.0915467008027
Panama,70.19,72.152946472168,73.125129699707,74.0979080200195,75.0718841552734,76.0476531982422,77.0258255004883,78.0069885253906,78.9908981323242,79.9739303588867,81.4014100930039,81.9194946289063,82.8730773925781,87.8,84.7195205688477,85.6061096191406,86.4765930175781,87.3425521850586,88.2155685424805,89.1072311401367,86.85,90.9928207397461,92.0065078735352,89.1,94.1584625244141,95.278938293457,96.7742462158203,100.0,100.0
Pérou,,,70.1,64.8095321655273,66.0965728759766,67.3853988647461,67.0,69.16024,72.072063,74.078523,72.496495,72.113111,74.382688,74.380966,75.692357,77.173645,80.157275,81.988131,84.678343,86.42432,88.123061,89.707491,91.099508,92.135365,92.919989,93.852179,94.2,94.8,95.2
Philippines,,,,65.4,68.1163330078125,69.2212600708008,70.3285903930664,71.4389038085938,71.3,71.8741709275167,74.7710037231445,75.868034362793,76.9507751464844,76.6,87.6,80.0712738037109,81.0709075927734,82.0660247802734,83.3,84.0890121459961,85.2219009399414,87.2,87.4070663452148,87.5,89.7860260009766,89.08,92.3030853271484,93.0,94.8572311401367
Palaos,,,,,,,,,,,,,,,,98.9165073295092,98.3688507080078,98.3723068237305,98.3828201293945,98.411979675293,98.4713668823242,98.5725708007813,97.6304263093788,98.91943359375,99.8103,99.4086837768555,100.0,100.0,100.0
Papouasie-Nouvelle-Guinée,,,,,,,11.0,2.25112009048462,4.38912868499756,6.5262598991394,8.65804576873779,10.7800149917603,12.8877000808716,14.9766311645508,17.0423374176025,19.0830268859863,12.4,23.1276626586914,25.1547794342041,17.2,19.5,31.394323348999,33.5621070861816,35.7743835449219,39.487907409668,44.4752082824707,49.4,54.4,58.967357635498
Pologne,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
de Pré-dividende démographique,,,,,,,,22.569242528853707,23.67693982666585,24.970206586209603,22.535364171255903,24.026860271880203,24.53786536255336,26.966376317350512,26.231319245903112,26.66549634207558,30.85873438002206,32.750219817608986,32.95568646766846,31.833151381827435,32.28904387368559,35.884378936412965,37.192249414605115,38.179440097488246,39.770396351350286,40.094012326757486,45.70558133581892,45.483668362141,48.39177102193591
Porto Rico,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"Corée, République démocratique de",,,,,,,,,,,,,,,,,,,,26.0,29.4645214080811,31.721019744873,34.0275001525879,36.3784790039063,38.7650527954102,41.1783256530762,43.6093978881836,46.0493698120117,48.4908256530762
Portugal,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Paraguay,,,,,,77.469114,85.9734573364258,86.412854,87.565299987793,88.518177,89.1527938842773,91.04207,91.666443,92.558399,93.249876,94.686886,96.749045,96.452771,96.677896,96.891335,97.43086,98.23656,97.835616,99.015884,99.000716,99.331532,98.4,99.3,100.0
Cisjordanie et Gaza,,,,,,,,97.9,98.8422317504883,98.9399871826172,99.7,99.114990234375,99.1832962036133,99.1,99.2591781616211,99.2604904174805,99.7,99.2263793945313,99.2141189575195,99.2204971313477,99.9,99.7,99.9630355834961,99.7713394165039,99.9,99.9,99.9903335571289,99.7,100.0
Petits états insulaires du Pacifique,,,,,,,,,,56.48095692636339,54.1574221176409,55.5874623570507,57.697738601790434,58.66632501434218,59.87711715469002,61.999047133857445,61.27292958896188,63.364313028439796,66.75122023880171,64.80523972691134,69.69354329119406,71.44690167897764,73.08157525372097,72.69954405510973,76.73129671816082,79.2785612103406,81.52201270343794,82.9694813933866,85.50135884390455
de Post-dividende démographique,99.92224456117926,99.9256417225986,99.92898290284307,99.93217058379129,99.93524416667233,99.93828633770256,99.94135847867668,99.94441473284196,99.94748651379963,99.95055184689768,99.965632733147,99.95454258850148,99.94295164558724,99.96208257619402,99.96434671414207,99.9620937539588,99.96739911918311,99.96143346883218,99.97306779258096,99.97485091053422,99.97703734702391,99.97824337927221,99.97716618614706,99.98461673650182,99.99010115603892,99.99327840851484,99.99849233088014,99.99926528119273,100.0
Polynésie française,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Qatar,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Roumanie,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.1,100.0,100.0
Fédération de Russie,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.5,100.0,100.0,100.0
Rwanda,,,2.3,0.00999999977648258,0.00999999977648258,0.0752588286995888,0.408376097679138,1.05414128303528,2.20745253562927,3.35988688468933,6.2,5.64424753189087,6.76723527908325,7.87146902084351,8.95247840881348,4.8,11.0483541488647,12.0837125778198,6.0,14.1871919631958,9.7,10.8,17.5,15.2,19.8,22.8,29.37,34.1,34.7165718078613
Asie du Sud,,,,47.0335501310218,45.54203830127465,47.263399473480575,48.44665620897523,49.91962952446876,53.93113621364161,57.68271750406643,57.18357164672236,54.96747727383117,60.64182043276174,62.310995945319014,62.513614442716616,64.66528408786175,65.7731972427809,67.63663535035977,69.63570587716917,72.07529564018667,73.15153743669005,67.01536938245063,77.1564728335734,77.79985489020095,80.47507653643373,84.46808684487304,86.62306947355519,89.82433632891856,91.62199182834416
Arabie saoudite,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.93,100.0
Soudan,32.8,24.5547637939453,25.4284420013428,26.3027210235596,27.1781959533691,28.0554695129395,28.9351367950439,29.8177967071533,30.7032070159912,31.5877380371094,23.0,33.336296081543,34.1913795471191,35.0277137756348,35.8408203125,36.6289100646973,37.4008903503418,38.1683464050293,38.9428634643555,29.0,40.5594100952148,41.4246101379395,42.3397903442383,43.2994728088379,44.9,49.3679237365723,53.0481376647949,56.5,59.7835350036621
Sénégal,,,,26.0,27.3616733551025,29.0023059844971,30.6453323364258,32.2,33.9401245117188,36.2,37.74,38.8632926940918,36.8,42.0814323425293,36.8,47.1,49.9,48.2755088806152,49.8133850097656,53.5,56.5,56.5,56.5,57.0,61.0,60.5,64.5,61.7,66.9594497680664
Singapour,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Îles Salomon,,,,,,,,,,15.7,4.67069339752197,7.65327215194702,10.6215658187866,13.5711050033569,16.4974212646484,19.3987197875977,14.4,12.9,28.0522975921631,21.2,33.8952598571777,38.10498046875,42.2537536621094,44.7,50.1171798706055,55.1,58.6782760620117,62.9,66.6660995483398
Sierra Leone,,,,,,,,,,,,,,,16.8,11.3324855164618,12.3327302932739,13.0300855636597,12.1,14.4575595855713,11.4621730735475,14.2,16.8510284423828,13.5,18.6657829284668,19.6571273803711,20.3,23.4,26.1
El Salvador,,69.60788,75.1273040771484,76.0810394287109,77.0359802246094,76.995504,77.883,79.9139556884766,81.637983,79.129592,84.519249,87.063829,87.54906,86.961151,87.357045,87.525839,89.201467,91.109558,91.000227,91.08402,91.580238,92.574686,93.680571,95.043105,95.125416,95.4,96.0,96.8,100.0
Saint-Marin,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Somalie,,,,,,,,,,,,,7.4,9.92323112487793,11.5299854278564,13.1117210388184,15.2337858220211,16.2384510040283,17.8066120147705,19.3934173583984,21.0104503631592,22.6692962646484,24.3781261444092,26.1314506530762,27.920373916626,29.7359943389893,31.5694141387939,33.411735534668,35.2555351257324
Serbie,,,,,,,,,,,,,100.0,100.0,100.0,99.6907216494845,100.0,100.0,100.0,100.0,99.7183979974969,100.0,100.0,100.0,99.6607979324826,99.9,100.0,100.0,100.0
Afrique subsaharienne (hors revenu élevé),,,,,,,27.60285098611035,27.570826159918983,28.232099090909685,29.841121102778526,25.84550510286426,28.128586577831424,29.096812908899558,31.129178561621835,30.877330434423882,29.85172662171143,32.28304993967441,38.953067612531726,33.87584488772833,33.1765893287369,33.716338257282956,35.72318608516776,37.42991877633827,38.27796660319752,38.18061693929771,39.16989346941745,44.59368700371281,44.58997755090041,47.59663379608313
Soudan du Sud,,,,,,,,,,,,,,,,,,,,3.0,1.5,5.44520282745361,8.76476860046387,11.8438625335693,14.9697742462158,18.3952312469482,21.8724517822266,25.1174411773682,28.2018566131592
Afrique subsaharienne,,,,,,,27.614958431563338,27.581889793575733,28.243092241549725,29.851668143606545,25.9952207242563,28.2673750078084,29.229488637442024,31.254877827728542,30.99971744129974,29.973004380187106,32.39683809553623,39.05205224038657,33.980650679373184,33.27859582918064,33.81835871080536,35.81861585893216,37.51816794623524,38.36278793401467,38.263702306495304,39.24965829166064,44.66427437293011,44.65887973068668,47.660056860408
Petits états,,,,,,,,,,,66.27563431123488,64.03100839118791,64.66472664315718,65.45322706644808,66.93155373708746,68.40108464536634,66.95125409271031,68.34101505715806,69.5786424329641,69.82034039025292,72.00468424568133,73.25763355058682,74.13258046154087,74.80822519564154,75.97177220404744,77.42510724140178,78.84667533588335,79.72522148681499,81.65875860814982
Sao Tomé-et-Principe,,,,,,,,,,,52.9,52.2065086364746,53.1661796569824,54.1070976257324,55.0247917175293,55.9174690246582,56.7940368652344,57.6660804748535,58.5451812744141,56.9,60.3709030151367,61.340690612793,57.9,63.4247245788574,68.6,66.1664047241211,68.0739822387695,69.7493286132813,71.0
Suriname,,,,,,,,,,99.62406,95.5531921386719,95.4837188720703,95.3999633789063,95.2974472045898,95.1717147827148,95.0209579467773,91.0198398886182,94.6827087402344,94.5183868408203,94.3727035522461,91.1975158633725,94.1836013793945,94.1599426269531,94.180778503418,94.2372131347656,95.0951919555664,96.0661697387695,96.8049240112305,97.4
République slovaque,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Slovénie,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Suède,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Eswatini,,,,,,,,,,,,26.9,25.7890796661377,28.6615943908691,31.5108871459961,34.3351631164551,35.2,39.9469680786133,42.7576675415039,38.6,45.5523376086057,51.6850929260254,55.2992668151855,58.6729621887207,65.0,65.8135452270508,69.5853652954102,73.5,76.5039825439453
Sint Maarten (Dutch part),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9929428100586,99.9594268798828,99.8871002197266,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Seychelles,,,,,90.0,92.1252899169922,92.5049667358398,92.0,93.2730560302734,93.6575927734375,94.0367889404297,94.4061737060547,96.1,95.0976028442383,95.4107208251953,95.6988220214844,99.0,96.2382736206055,96.5128021240234,96.8059692382813,97.0,98.3265151977539,98.6097640991211,98.0,100.0,100.0,100.0,100.0,100.0
République arabe syrienne,,,,,,,,,,,,,86.6,92.7364196777344,92.4484024047852,92.135368347168,99.5057574004942,91.4725570678711,91.1459503173828,90.8379898071289,92.7,91.7890167236328,91.1323776245117,90.2352676391602,89.8910903930664,89.8119430541992,89.7505950927734,89.6981430053711,86.0
Îles Turques-et-Caïques,88.7,90.9455184936523,91.3268432617188,91.7087707519531,92.0918960571289,92.4768142700195,92.864128112793,93.2544326782227,93.6474914550781,94.0396728515625,95.6,94.8035202026367,95.1662521362305,95.5102310180664,95.8309860229492,96.1267242431641,96.4063491821289,96.6814498901367,96.9636154174805,100.0,100.0,100.0,93.1,100.0,100.0,100.0,100.0,100.0,100.0
Tchad,,,,,,,,2.3,1.78961682319641,2.24996542930603,2.70496773719788,3.15015459060669,3.58105635643005,3.99320387840271,3.5,4.74603414535522,5.09383106231689,5.43710422515869,5.78743600845337,6.15641212463379,6.4,6.99663209915161,7.48763084411621,8.02312660217285,8.59421920776367,7.7,10.4157409667969,10.9,11.7593555450439
Asie de l’Est et Pacifique (BIRD et IDA),,,,,,,,,,,92.49099677860319,93.02458549495198,92.30798020685906,92.5423369537822,93.499294263249,93.17838330122552,94.25353211460508,94.29276556944515,94.74158175169669,95.43286705061291,95.91783763788338,96.51873352930535,96.82429528589611,96.97371821859416,97.10152255945349,97.51325323533287,97.63220637239085,98.2688137667472,98.38320712061505
Europe et Asie centrale (BIRD et IDA),,,,,,,,,,,99.83808752909869,99.84885154715899,99.86742923944627,99.89482113924949,99.8671659761734,99.86197982516218,99.87833163073746,99.86096558194568,99.88381896694013,99.92162459556421,99.90898347200316,99.92665691040705,99.9516226740439,99.95904107774427,99.96623580907327,98.52246696264243,99.94563457446415,99.9856132858655,99.98611982804937
Togo,,,,,,,,,15.3,16.1105690002441,16.9562348801408,19.7103958129883,21.4911155700684,23.253080368042,24.9918231964111,26.7055473327637,27.9,30.0962543487549,31.7964057922363,33.5151977539063,30.7917436845348,39.7,39.1056671142578,40.9851837158203,45.7,45.137393951416,47.4150352478027,48.0,51.3452835083008
Thaïlande,,,,,,,,,,,82.1,89.4268493652344,90.2867889404297,91.1279678344727,91.9459228515625,92.7388687133789,99.146201481454,94.2880020141602,95.0673675537109,98.96,99.7,99.4623031616211,99.1086235489221,99.4548645019531,99.7672882080078,99.6,100.0,99.9,100.0
Tadjikistan,,,,,,,,,,97.0,98.4677419354839,98.6737518310547,99.0,100.0,98.6891174316406,99.3,98.5897445678711,98.5274810791016,98.472282409668,99.0,98.4293899536133,98.4648666381836,99.1,98.680290222168,98.8458480834961,98.0,99.248161315918,99.3,99.3
Turkménistan,,,,,,,,,,,99.6,99.5922241210938,99.6550445556641,99.699104309082,99.7199478149414,99.7157669067383,99.8413328044427,99.6706695556641,99.6529159545898,99.65380859375,100.0,99.9120941162109,99.982421875,100.0,100.0,100.0,100.0,100.0,100.0
Amérique latine et Caraïbes (BIRD et IDA),,,88.18468970007355,88.82611932097454,89.7225120646516,88.14621706809574,89.1129166140189,89.57276582252561,90.23957183504747,90.88722695465569,91.23145994752234,91.87970663798387,92.5030297629133,92.61396659891486,93.11147406893518,93.46486489396446,94.1663456867276,94.43849794397488,95.17135427392688,95.33858955669443,95.91455331784361,96.18602458668147,96.55262776201774,96.8460976055095,97.0104538022642,97.27628129822803,97.48402073819332,97.82470188883259,98.28893884951084
Timor-Leste,,,,,,,,,,,,25.6,24.1006832122803,27.7,30.4436798095703,33.5785484313965,36.6973075866699,36.6,42.9328346252441,46.0727729797363,38.0,52.4549179077148,55.7168769836426,59.0233345031738,62.3653907775879,67.2815339423354,76.5,80.0036468505859,85.5918350219727
Afrique du Nord et Moyen-Orient (BIRD et IDA),,,,,,,,,,,89.14987075430204,89.70435640371693,89.89968845757632,91.11394839406644,90.99203232458974,92.07697867476526,94.86326317469158,92.87991067792922,93.49179823833026,94.03547754605695,95.61496986468576,95.75028391844755,95.9752226584396,96.55347652303995,95.43495947312182,96.48582625471049,96.68600018234794,97.33836137048282,95.8100855931244
Tonga,,,,,80.0,81.7466049194336,82.4847946166992,83.2259826660156,83.9699249267578,84.7129821777344,85.4506988525391,86.178596496582,86.892204284668,87.5870666503906,88.2587051391602,88.9053192138672,92.3,90.1618118286133,90.7948532104492,91.4465408325195,92.1284561157227,92.175456108246,92.8,94.4441070556641,95.2979125976563,96.1784133911133,97.02,97.9839172363281,98.8926010131836
Asie du Sud (BIRD et IDA),,,,47.0335501310218,45.54203830127465,47.263399473480575,48.44665620897523,49.91962952446876,53.93113621364161,57.68271750406643,57.18357164672236,54.96747727383117,60.64182043276174,62.310995945319014,62.513614442716616,64.66528408786174,65.7731972427809,67.63663535035977,69.63570587716917,72.07529564018667,73.15153743669005,67.01536938245063,77.15647283357339,77.79985489020095,80.47507653643375,84.46808684487304,86.62306947355518,89.82433632891856,91.62199182834416
Afrique subsaharienne (BIRD et IDA),,,,,,,27.614958431563338,27.581889793575733,28.243092241549725,29.851668143606545,25.995220724256296,28.2673750078084,29.229488637442024,31.25487782772856,30.99971744129973,29.973004380187113,32.39683809553623,39.052052240386566,33.98065067937319,33.27859582918065,33.81835871080536,35.81861585893217,37.518167946235224,38.36278793401467,38.26370230649531,39.24965829166064,44.664274372930095,44.658879730686685,47.660056860408
Trinité-et-Tobago,93.1666717529297,93.4700622558594,93.7735443115234,94.07763671875,94.3829193115234,94.6900024414063,94.9994735717773,95.3119430541992,95.6271591186523,95.9414978027344,91.29,96.549674987793,96.8345718383789,97.1007080078125,97.343620300293,97.5615234375,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Tunisie,,,,,86.8,88.7,90.4,92.0,93.2,94.2,94.8,97.3,97.8,98.4,99.0,99.3,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.7,99.8,99.9,100.0,100.0,99.8
Turquie,,,,,,,,,,,,,,,,,,,,,100.0,99.9562454223633,99.9912490844727,100.0,100.0,100.0,100.0,100.0,100.0
Tuvalu,,,,,,,,,,,,,94.6297831632653,95.1366424560547,95.4280624389648,95.694465637207,95.9447631835938,96.7,96.4433670043945,96.7148361206055,97.0165405273438,97.3600540161133,97.671777399205,98.1915435791016,98.6651382446289,99.1654205322266,99.6835098266602,99.8687133789063,100.0
Tanzanie,,,6.8,4.16666078567505,4.93597888946533,5.70709323883057,9.4,7.25710678100586,8.03635787963867,8.0,9.58776092529297,10.3509740829468,11.0999021530151,11.1,11.4,13.218957901001,13.8847808837891,14.5460796356201,11.5,11.2,14.8,14.2,15.3,16.4,23.5,26.5272750854492,32.8,32.7328720092773,35.5589790344238
Ouganda,,5.6,0.03620720282197,0.993453562259674,1.9518975019455,6.8,3.8747730255127,4.84040212631226,5.80877923965454,6.77627944946289,7.73843336105347,8.6,7.8,10.5481252670288,11.4442005157471,8.9,9.0,14.0206317901611,14.8781156539917,10.0,12.1,14.6,18.6069164276123,13.9,20.4,18.5,26.7,31.8233737945557,42.65
Ukraine,,,,,,,,,,,,,,,,99.885561701316,100.0,99.8,100.0,100.0,100.0,100.0,99.8674911660777,100.0,100.0,100.0,100.0,100.0,100.0
"Revenu intermédiaire, tranche supérieure",,,,,,,,,,,94.54190616822369,94.96738119583794,95.57117212487515,95.78315399219424,96.17228398530985,96.1013570781296,96.94645902356822,97.03433388172606,97.44097816372285,97.79222489209397,98.31928689161826,98.52387962588179,98.76792112659913,98.88128171743053,98.97641712984523,98.82231065870586,99.08136187337713,99.20068547366583,99.42320991370035
Uruguay,,,97.6078338623047,97.7105484008789,97.8144607543945,97.920166015625,98.0282669067383,98.1393661499023,98.2532119750977,98.3661804199219,98.4738006591797,98.5716094970703,98.6551284790039,98.7198944091797,98.7614364624023,98.777961730957,98.505426,98.692636,98.784355,98.7988204956055,99.1317672729492,99.17,100.0,99.611808,99.657085,99.70948,99.7,100.0,100.0
États-Unis,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Ouzbékistan,,,,,,,99.6,99.3214874267578,99.413444519043,99.5045318603516,99.5902709960938,99.6661911010742,99.7,99.7707061767578,99.7903671264648,99.7850036621094,99.490096097274,99.737548828125,99.7186126708984,99.7183227539063,99.7482604980469,99.8200149536133,99.9174194335938,99.9741821289063,99.9963607788086,100.0,100.0,100.0,100.0
Saint-Vincent-et-les Grenadines,,66.8,69.0898284912109,70.431526184082,71.7744216918945,73.1191101074219,74.466194152832,75.816276550293,77.1691055297852,78.5210571289063,79.8676605224609,82.41,82.5269546508789,83.8307037353516,85.1112289428711,86.3667373657227,87.6061401367188,88.79,90.0829467773438,91.3435287475586,92.6343307495117,93.9669494628906,95.3495483398438,96.7766494750977,98.2393417358398,99.7287368774414,99.8221435546875,99.9830474853516,100.0
Venezuela,,,97.820203,98.2672729492188,98.3341217041016,99.0,98.4738082885742,98.7,98.4,98.9,98.9,99.9,99.8,95.7,99.1,98.8899459838867,99.3,98.8121337890625,98.7780227661133,98.7625579833984,98.8640060424805,98.84,99.326545715332,99.2345809936523,100.0,100.0,99.4,99.2,100.0
Îles Vierges britanniques,91.618293762207,91.9319839477539,92.2457656860352,92.5601577758789,92.8757400512695,93.193115234375,93.5128936767578,93.8356628417969,94.1611785888672,94.4858245849609,94.8051147460938,95.1145935058594,95.4097900390625,95.6862258911133,95.9394454956055,96.1676406860352,96.3797302246094,96.5872955322266,96.8019180297852,97.0351867675781,98.5835723876953,98.9858703613281,99.22265625,99.2189712524414,99.2621002197266,100.0,100.0,100.0,100.0
Îles Vierges (EU),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Viet Nam,,,,,,,,78.4,85.3456878662109,86.2694549560547,87.187873840332,88.0964813232422,89.1,89.8663635253906,90.7186965942383,96.1,96.0,93.1639251708984,93.9776763916016,96.1,98.4529724121094,99.0,99.033805847168,99.0009918212891,99.2,99.7993927001953,99.2,100.0,100.0
Vanuatu,,,,,18.0,13.0038557052612,14.8463897705078,16.6919193267822,18.5401954650879,19.1,22.2296485900879,24.0618858337402,25.8798389434814,27.6790370941162,29.4550132751465,31.2059707641602,26.44,33.6246200607903,36.4085235595703,33.2911151921981,44.1,41.7788734436035,43.656925201416,31.7,49.0694923400879,52.3857498168945,57.82,62.8,61.8647689819336
Monde,,,,,,,,,72.65488984487926,74.1364660733392,78.30428527748857,77.9523271064151,79.22553860027838,79.83994112253455,80.00546510848034,80.31476170366572,81.2384397021247,82.28543200431702,82.23616689660409,82.6807960110994,83.32617294448472,82.1823040600029,84.85223542758393,85.09190856358181,85.59515260956184,86.66280927261775,87.95486328056245,88.84952638992237,89.58853431392211
Samoa,,78.8,81.1277236938477,81.9641494750977,80.0,83.6412048339844,84.483024597168,85.3278350830078,86.1753997802734,87.022087097168,87.8634185791016,88.6949462890625,89.5121841430664,90.3106689453125,91.0859298706055,91.8361663818359,96.3717297274598,93.2999114990234,98.1,97.9,96.6939163208008,96.6685746994848,97.2821197509766,98.2039489746094,97.9,99.678092956543,99.9475860595703,96.8,100.0
Kosovo,,,,,,,,,,,,,,,,,,,,,99.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0
"Yémen, Rép. du",,,44.1,41.1105613708496,42.3726654052734,43.6365699768066,44.9028663635254,42.6,47.4441947937012,48.7153549194336,49.9811706542969,51.2371711730957,52.4788856506348,53.7018432617188,49.59,56.076301574707,55.8003346346905,58.3889961242676,59.5501403808594,60.7299308776855,73.7488708496094,73.4331359863281,72.9518814086914,75.6,66.1,71.1798858642578,70.8562850952148,79.2,62.0
Afrique du Sud,,,,,,,57.6,68.5200042724609,64.9,70.6777877807617,71.7508926391602,70.2,77.1,78.8,80.9,80.9,80.7,82.0,81.9,82.7,82.9,84.7,85.3,85.4,86.0,85.5,84.2,84.4,91.2298736572266
Zambie,13.9,12.7889776229858,19.2,14.2156095504761,14.9304227828979,15.6470327377319,17.3,17.0880355834961,19.0,18.5366516113281,16.7,19.9638824462891,17.4,18.5,20.3,22.6138439178467,23.2251625061035,18.5,24.4458103179932,25.0783061981201,22.0,26.4455680847168,27.2000885009766,28.014928817749,27.9,31.1,35.3073387145996,40.3,39.8126220703125
Zimbabwe,,,28.2,31.1544647216797,28.1,31.9259738922119,32.3150215148926,32.7070617675781,33.1018524169922,38.4,33.8843307495117,34.2630844116211,34.2,34.973258972168,35.2957496643066,35.5932197570801,37.2,36.1514167785645,36.4353141784668,43.3690818728747,39.7790603637695,36.9,44.0,38.3388252258301,32.3,33.7,39.9239921569824,40.482048034668,41.0415840148926
